,created_at,display_text_range,favorite_count,id,lang,retweet_count,source,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,p1,p1_conf,p1_dog,DayofWeekCreate
1893,2015-12-10 00:08:50,107,527,674742531037511680,en,55,Twitter for iPhon,11,10,None,None,None,None,None,,,,Thursday
1894,2015-12-09 23:58:35,69,1194,674739953134403584,en,437,Twitter for iPhon,11,10,None,None,None,None,None,Dandie_Dinmont,0.17591500000000002,True,Wednesday
1895,2015-12-09 23:47:22,144,693,674737130913071104,en,103,Twitter for iPhon,10,10,Rufio,None,None,pupper,None,Pomeranian,0.948537,True,Wednesday
1896,2015-12-09 20:40:38,139,1237,674690135443775488,en,510,Twitter for iPhon,3,10,Patrick,None,None,None,None,tick,0.242538,False,Wednesday
1897,2015-12-09 19:22:56,143,1751,674670581682434048,en,729,Twitter for iPhon,9,10,Jeb,None,None,None,None,malamute,0.180079,True,Wednesday
1898,2015-12-09 18:59:46,139,994,674664755118911488,en,276,Twitter for iPhon,10,10,Rodman,None,None,None,None,African_crocodile,0.330625,False,Wednesday
1899,2015-12-09 17:46:48,141,1533,674646392044941312,en,557,Twitter for iPhon,5,10,None,None,None,None,None,flat-coated_retriever,0.837448,True,Wednesday
1900,2015-12-09 17:38:19,77,1111,674644256330530816,en,311,Twitter for iPhon,11,10,None,None,None,None,None,soccer_ball,0.398102,False,Wednesday
1901,2015-12-09 17:15:54,133,1806,674638615994089473,en,650,Twitter for iPhon,12,10,None,None,None,pupper,None,Pomeranian,0.846986,True,Wednesday
1902,2015-12-09 16:52:27,140,1617,674632714662858753,en,637,Twitter for iPhon,5,10,None,None,None,None,None,jellyfish,0.432748,False,Wednesday
1903,2015-12-09 15:09:55,134,1013,674606911342424069,en,115,Twitter for iPhon,13,10,None,None,None,None,None,,,,Wednesday
1904,2015-12-09 06:01:26,91,6676,674468880899788800,en,2275,Twitter for iPhon,13,10,Louis,None,None,None,None,chow,0.52623,True,Wednesday
1905,2015-12-09 04:36:06,138,1137,674447403907457024,en,393,Twitter for iPhon,10,10,None,None,None,pupper,None,Brabancon_griffon,0.409909,True,Wednesday
1906,2015-12-09 03:54:22,139,1198,674436901579923456,en,426,Twitter for iPhon,9,10,Bailey,None,None,None,None,acorn_squash,0.375392,False,Wednesday
1907,2015-12-09 02:56:22,94,1536,674422304705744896,en,592,Twitter for iPhon,12,10,Ava,None,None,None,None,golden_retriever,0.964497,True,Wednesday
1908,2015-12-09 02:34:18,133,731,674416750885273600,en,157,Twitter for iPhon,10,10,Jonah,None,None,None,None,Chihuahua,0.28720100000000004,True,Wednesday
1909,2015-12-09 02:09:56,91,1289,674410619106390016,en,515,Twitter for iPhon,10,10,Lenny,None,None,None,None,brown_bear,0.698207,False,Wednesday
1910,2015-12-09 01:07:00,110,1607,674394782723014656,en,635,Twitter for iPhon,8,10,Gary,None,None,None,None,toilet_tissue,0.134983,False,Wednesday
1911,2015-12-08 23:36:44,144,931,674372068062928900,en,346,Twitter for iPhon,10,10,Chesney,None,None,None,None,seashore,0.34612600000000004,False,Tuesday
1912,2015-12-08 20:53:11,11,602,674330906434379776,und,83,Twitter for iPhon,13,10,None,None,None,None,None,,,,Tuesday
1913,2015-12-08 20:01:55,96,1516,674318007229923329,en,570,Twitter for iPhon,8,10,Lennon,None,None,pupper,None,porcupine,0.846628,False,Tuesday
1914,2015-12-08 19:19:32,52,12129,674307341513269249,en,7641,Vine - Make a Scen,12,10,life,None,None,None,None,,,,Tuesday
1915,2015-12-08 18:17:56,92,15817,674291837063053312,en,6533,Twitter for iPhon,11,10,Kenny,None,None,None,None,Cardigan,0.611525,True,Tuesday
1916,2015-12-08 16:56:51,62,1682,674271431610523648,en,800,Twitter for iPhon,10,10,None,None,None,None,None,German_shepherd,0.991454,True,Tuesday
1917,2015-12-08 16:47:50,140,961,674269164442398721,en,255,Twitter for iPhon,8,10,Bob,None,None,None,None,pug,0.6229210000000001,True,Tuesday
1918,2015-12-08 16:33:36,138,1766,674265582246694913,en,936,Twitter for iPhon,2,10,Henry,None,None,None,None,slug,0.998075,False,Tuesday
1919,2015-12-08 16:21:41,125,1391,674262580978937856,en,498,Twitter for iPhon,9,10,Gus,None,None,pupper,None,Greater_Swiss_Mountain_dog,0.519428,True,Tuesday
1920,2015-12-08 15:52:13,77,1581,674255168825880576,en,619,Twitter for iPhon,10,10,Bobbay,None,None,None,None,Eskimo_dog,0.615741,True,Tuesday
1921,2015-12-08 04:27:30,94,804,674082852460433408,en,186,Twitter for iPhon,11,10,a,None,None,None,None,Pomeranian,0.666957,True,Tuesday
1922,2015-12-08 03:57:26,121,1047,674075285688614912,en,316,Twitter for iPhon,11,10,Mitch,None,None,None,None,Airedale,0.305392,True,Tuesday
1923,2015-12-08 03:09:46,135,6769,674063288070742018,en,2450,Twitter for iPhon,5,10,Earl,None,None,None,None,ostrich,0.661176,False,Tuesday
1924,2015-12-08 02:29:37,136,3576,674053186244734976,en,1441,Twitter for iPhon,10,10,Stanley,None,None,None,None,Cardigan,0.984725,True,Tuesday
1925,2015-12-08 02:23:09,109,1564,674051556661161984,en,530,Twitter for iPhon,10,10,Lucy,None,None,None,None,Shih-Tzu,0.179777,True,Tuesday
1926,2015-12-08 01:57:39,137,1520,674045139690631169,en,710,Twitter for iPhon,3,10,None,None,None,None,None,robin,0.369661,False,Tuesday
1927,2015-12-08 01:47:22,94,772,674042553264685056,en,142,Twitter for iPhon,12,10,None,None,None,None,None,toy_poodle,0.927975,True,Tuesday
1928,2015-12-08 01:30:12,100,1176,674038233588723717,en,456,Twitter for iPhon,12,10,Kaiya,None,None,pupper,None,Eskimo_dog,0.358459,True,Tuesday
1929,2015-12-08 01:21:40,144,906,674036086168010753,en,240,Twitter for iPhon,9,10,Daisy,None,None,None,None,toy_poodle,0.685617,True,Tuesday
1930,2015-12-08 00:37:11,112,1914,674024893172875264,en,1360,Twitter for iPhon,10,10,None,None,None,None,None,Pomeranian,0.6485,True,Tuesday
1931,2015-12-08 00:15:09,139,1208,674019345211760640,en,340,Twitter for iPhon,10,10,Acro,None,None,None,None,collie,0.992732,True,Tuesday
1932,2015-12-07 23:55:26,139,1676,674014384960745472,en,714,Twitter for iPhon,11,10,Aiden,None,None,None,None,Pembroke,0.74232,True,Monday
1933,2015-12-07 23:33:58,140,1297,674008982932058114,en,393,Twitter for iPhon,10,10,None,None,None,None,None,jigsaw_puzzle,0.97081,False,Monday
1934,2015-12-07 20:07:04,95,2091,673956914389192708,en,1069,Twitter for iPhon,10,10,one,None,None,pupper,None,pug,0.5861609999999999,True,Monday
1935,2015-12-07 17:38:09,133,1251,673919437611909120,en,401,Twitter for iPhon,11,10,Obie,None,None,pupper,None,jack-o'-lantern,0.172079,False,Monday
1936,2015-12-07 16:46:21,139,3406,673906403526995968,en,1799,Twitter for iPhon,3,10,None,None,None,None,None,toilet_seat,0.683319,False,Monday
1937,2015-12-07 15:32:42,117,994,673887867907739649,en,274,Twitter for iPhon,10,10,None,None,None,None,None,Brabancon_griffon,0.216767,True,Monday
1938,2015-12-07 04:11:02,88,3289,673716320723169284,en,843,Twitter for iPhon,1,10,None,None,None,None,None,,,,Monday
1939,2015-12-07 04:09:13,134,3815,673715861853720576,en,2303,Twitter for iPhon,4,10,a,None,None,None,None,suit,0.404115,False,Monday
1940,2015-12-07 03:51:47,66,1114,673711475735838725,en,325,Twitter for iPhon,10,10,None,None,None,None,None,Maltese_dog,0.607401,True,Monday
1941,2015-12-07 03:45:53,122,908,673709992831262724,en,306,Twitter for iPhon,12,10,None,None,None,None,None,Chihuahua,0.330171,True,Monday
1942,2015-12-07 03:40:24,111,1153,673708611235921920,en,315,Twitter for iPhon,12,10,Riley,None,None,None,None,golden_retriever,0.936333,True,Monday
1943,2015-12-07 03:34:14,116,1177,673707060090052608,en,434,Twitter for iPhon,10,10,Raymond,None,None,pupper,None,German_short-haired_pointer,0.935771,True,Monday
1944,2015-12-07 03:28:45,131,1337,673705679337693185,en,439,Twitter for iPhon,8,10,Dot,None,None,None,None,Shih-Tzu,0.165383,True,Monday
1945,2015-12-07 03:07:12,139,1532,673700254269775872,en,638,Twitter for iPhon,3,10,None,None,None,None,None,water_bottle,0.614536,False,Monday
1946,2015-12-07 02:58:09,117,4067,673697980713705472,en,2165,Twitter for iPhon,8,10,Pickles,None,None,pupper,None,porcupine,0.151876,False,Monday
1947,2015-12-07 02:25:23,88,1855,673689733134946305,en,700,Twitter for iPhon,11,10,None,None,None,None,None,Chesapeake_Bay_retriever,0.38222,True,Monday
1948,2015-12-07 02:21:29,83,1325,673688752737402881,en,534,Twitter for iPhon,9,10,Larry,None,None,None,None,soft-coated_wheaten_terrier,0.340806,True,Monday
1949,2015-12-07 02:13:55,93,1544,673686845050527744,en,479,Twitter for iPhon,11,10,George,None,None,None,None,Pekinese,0.185903,True,Monday
1950,2015-12-07 01:47:30,76,1460,673680198160809984,en,521,Twitter for iPhon,13,10,Shnuggles,None,None,None,None,Samoyed,0.989853,True,Monday
1951,2015-12-07 00:37:52,75,1339,673662677122719744,en,397,Twitter for iPhon,12,10,Kendall,None,None,None,None,Labrador_retriever,0.95767,True,Monday
1952,2015-12-07 00:12:23,140,769,673656262056419329,en,265,Twitter for iPhon,10,10,Albert,None,None,pupper,None,bull_mastiff,0.700625,True,Monday
1953,2015-12-06 22:54:44,139,1194,673636718965334016,en,404,Twitter for iPhon,10,10,a,None,None,None,None,wombat,0.880257,False,Sunday
1954,2015-12-06 21:19:54,135,1691,673612854080196609,en,802,Twitter for iPhon,7,10,Jeffri,None,None,pupper,None,Newfoundland,0.223101,True,Sunday
1955,2015-12-06 19:21:47,137,1273,673583129559498752,en,403,Twitter for iPhon,11,10,Sandy,None,None,None,None,Arctic_fox,0.153271,False,Sunday
1956,2015-12-06 19:13:01,101,882,673580926094458881,en,297,Twitter for iPhon,8,10,None,None,None,None,None,beagle,0.985062,True,Sunday
1957,2015-12-06 18:56:46,138,1482,673576835670777856,en,613,Twitter for iPhon,7,10,None,None,None,None,None,teddy,0.25521,False,Sunday
1958,2015-12-06 04:49:31,136,1088,673363615379013632,en,338,Twitter for iPhon,11,10,None,None,None,pupper,None,ox,0.193431,False,Sunday
1959,2015-12-06 04:34:25,118,1558,673359818736984064,en,728,Twitter for iPhon,8,10,Steve,None,None,None,None,English_setter,0.6965680000000001,True,Sunday
1960,2015-12-06 04:18:46,134,1606,673355879178194945,en,652,Twitter for iPhon,11,10,Koda,None,None,None,None,Rottweiler,0.5292479999999999,True,Sunday
1961,2015-12-06 04:03:51,98,1761,673352124999274496,en,597,Twitter for iPhon,12,10,None,None,None,None,None,golden_retriever,0.672808,True,Sunday
1962,2015-12-06 03:56:12,117,784,673350198937153538,en,229,Twitter for iPhon,9,10,Bella,None,None,None,None,West_Highland_white_terrier,0.11918800000000003,True,Sunday
1963,2015-12-06 03:38:05,136,2700,673345638550134785,en,1422,Twitter for iPhon,7,10,Gerald,None,None,None,None,hamster,0.761025,False,Sunday
1964,2015-12-06 03:28:27,53,1038,673343217010679808,en,289,Twitter for iPhon,11,10,None,None,None,None,None,Chihuahua,0.541408,True,Sunday
1965,2015-12-06 03:24:51,77,1362,673342308415348736,en,649,Twitter for iPhon,10,10,Django,None,None,pupper,None,ski_mask,0.981017,False,Sunday
1966,2015-12-06 01:56:44,97,14441,673320132811366400,en,8705,Twitter for iPhon,11,10,Frankie,None,None,None,None,Samoyed,0.978833,True,Sunday
1967,2015-12-06 01:48:12,119,924,673317986296586240,en,293,Twitter for iPhon,10,10,None,None,None,None,None,miniature_pinscher,0.384099,True,Sunday
1968,2015-12-06 00:17:55,140,8046,673295268553605120,en,3484,Twitter for iPhon,8,10,Eve,None,None,pupper,None,golden_retriever,0.889241,True,Sunday
1969,2015-12-05 22:41:22,71,1134,673270968295534593,en,400,Twitter for iPhon,11,10,Mac,None,None,None,None,Shih-Tzu,0.610453,True,Saturday
1970,2015-12-05 20:41:29,140,1510,673240798075449344,en,798,Twitter for iPhon,6,10,None,None,None,None,None,Airedale,0.443004,True,Saturday
1971,2015-12-05 18:51:11,72,2410,673213039743795200,en,929,Twitter for iPhon,10,10,Dexter,None,None,None,None,schipperke,0.8880819999999999,True,Saturday
1972,2015-12-05 14:35:56,126,1822,673148804208660480,en,688,Twitter for iPhon,8,10,Fletcher,None,None,pupper,None,tub,0.8730100000000001,False,Saturday
1973,2015-12-05 04:36:04,118,2092,672997845381865473,en,786,Twitter for iPhon,12,10,Kenzie,None,None,None,None,chow,0.517255,True,Saturday
1974,2015-12-05 04:25:50,120,1001,672995267319328768,en,328,Twitter for iPhon,8,10,Pumpkin,None,None,None,None,French_bulldog,0.7195590000000001,True,Saturday
1975,2015-12-05 04:00:04,130,1039,672988786805112832,en,314,Twitter for iPhon,10,10,Schnozz,None,None,pupper,None,Lakeland_terrier,0.8366319999999999,True,Saturday
1976,2015-12-05 03:41:37,120,1338,672984142909456390,en,593,Twitter for iPhon,9,10,None,None,None,None,None,wombat,0.73878,False,Saturday
1977,2015-12-05 03:28:25,121,1930,672980819271634944,en,1079,Twitter for iPhon,5,10,None,None,None,None,None,car_mirror,0.232754,False,Saturday
1978,2015-12-05 03:05:49,94,1813,672975131468300288,en,1015,Twitter for iPhon,10,10,Chuckles,None,None,pupper,None,pug,0.8364209999999999,True,Saturday
1979,2015-12-05 02:46:02,107,1019,672970152493887488,en,391,Twitter for iPhon,7,10,Chet,None,None,pupper,None,leaf_beetle,0.340154,False,Saturday
1980,2015-12-05 02:37:35,130,1405,672968025906282496,en,602,Twitter for iPhon,11,10,Gustaf,None,None,None,None,toy_poodle,0.678046,True,Saturday
1981,2015-12-05 02:23:49,138,1530,672964561327235073,en,701,Twitter for iPhon,10,10,Terry,None,None,None,None,Chihuahua,0.292343,True,Saturday
1982,2015-12-04 22:17:55,83,1452,672902681409806336,en,550,Twitter for iPhon,9,10,Jimison,None,None,None,None,ram,0.374466,False,Friday
1983,2015-12-04 22:00:08,125,944,672898206762672129,en,459,Twitter for iPhon,11,10,Cheryl,None,None,pupper,None,motor_scooter,0.8358190000000001,False,Friday
1984,2015-12-04 21:05:23,140,1661,672884426393653248,en,897,Twitter for iPhon,6,10,None,None,None,None,None,tusker,0.12241,False,Friday
1985,2015-12-04 20:38:19,123,1096,672877615439593473,en,405,Twitter for iPhon,8,10,Oscar,None,None,None,None,Chihuahua,0.412362,True,Friday
1986,2015-12-04 17:46:12,74,1398,672834301050937345,en,623,Twitter for iPhon,10,10,Ed,None,None,None,None,Pembroke,0.5825600000000001,True,Friday
1987,2015-12-04 17:23:04,140,1343,672828477930868736,en,533,Twitter for iPhon,9,10,Jerry,None,None,None,None,sandbar,0.118154,False,Friday
1988,2015-12-04 04:56:09,89,1032,672640509974827008,en,348,Twitter for iPhon,9,10,Leonidas,None,None,None,None,Chesapeake_Bay_retriever,0.420155,True,Friday
1989,2015-12-04 03:43:54,128,1377,672622327801233409,en,542,Twitter for iPhon,12,10,None,None,None,pupper,None,golden_retriever,0.952773,True,Friday
1990,2015-12-04 03:13:46,132,1302,672614745925664768,en,644,Twitter for iPhon,6,10,Norman,None,None,pupper,None,starfish,0.712717,False,Friday
1991,2015-12-04 02:51:33,88,1180,672609152938721280,en,424,Twitter for iPhon,9,10,Caryl,None,None,None,None,microwave,0.981946,False,Friday
1992,2015-12-04 02:31:10,100,1188,672604026190569472,en,445,Twitter for iPhon,11,10,a,None,None,None,None,toy_poodle,0.8201579999999999,True,Friday
1993,2015-12-04 01:55:13,137,1411,672594978741354496,en,661,Twitter for iPhon,9,10,Scott,None,None,pupper,None,Great_Pyrenees,0.755945,True,Friday
1994,2015-12-04 01:42:26,59,1014,672591762242805761,en,367,Twitter for iPhon,10,10,Taz,None,None,None,None,kuvasz,0.777659,True,Friday
1995,2015-12-04 01:40:29,104,782,672591271085670400,en,207,Twitter for iPhon,8,10,None,None,None,None,None,gondola,0.13429000000000002,False,Friday
1996,2015-12-03 22:09:14,96,1089,672538107540070400,en,404,Twitter for iPhon,7,10,Darby,None,None,None,None,Siamese_cat,0.383937,False,Thursday
1997,2015-12-03 21:11:09,126,696,672523490734551040,en,189,Twitter for iPhon,10,10,None,None,None,None,None,golden_retriever,0.5659810000000001,True,Thursday
1998,2015-12-03 18:52:12,134,1187,672488522314567680,en,482,Twitter for iPhon,10,10,Jackie,None,None,None,None,Doberman,0.605358,True,Thursday
1999,2015-12-03 18:29:09,106,1221,672482722825261057,en,665,Twitter for iPhon,10,10,light,None,None,None,None,West_Highland_white_terrier,0.5861729999999999,True,Thursday
2000,2015-12-03 18:23:34,101,757,672481316919734272,en,137,Twitter for iPhon,12,10,Jazz,None,None,pupper,None,Border_collie,0.599454,True,Thursday
2001,2015-12-03 17:58:48,138,1529,672475084225949696,en,770,Twitter for iPhon,8,10,Buddy,None,None,None,None,terrapin,0.879286,False,Thursday
2002,2015-12-03 17:23:00,127,1447,672466075045466113,en,598,Twitter for iPhon,12,10,Franq,None,None,None,None,cocker_spaniel,0.150424,True,Thursday
2003,2015-12-03 04:33:27,95,6888,672272411274932228,en,3677,Twitter for iPhon,11,10,Pippin,None,None,None,None,pug,0.914685,True,Thursday
2004,2015-12-03 04:14:13,84,1588,672267570918129665,en,666,Twitter for iPhon,10,10,None,None,None,None,None,Irish_terrier,0.716932,True,Thursday
2005,2015-12-03 04:01:02,123,1212,672264251789176834,en,383,Twitter for iPhon,10,10,Kreg,None,None,None,None,Chihuahua,0.6098600000000001,True,Thursday
2006,2015-12-03 03:30:19,139,2999,672256522047614977,en,1699,Twitter for iPhon,8,10,None,None,None,None,None,ostrich,0.999004,False,Thursday
2007,2015-12-03 03:21:00,89,1515,672254177670729728,en,800,Twitter for iPhon,11,10,Rolf,None,None,pupper,None,pug,0.979487,True,Thursday
2008,2015-12-03 02:56:30,95,1833,672248013293752320,en,656,Twitter for iPhon,10,10,None,None,None,None,None,Irish_terrier,0.413173,True,Thursday
2009,2015-12-03 02:45:32,124,733,672245253877968896,en,169,Twitter for iPhon,12,10,Snickers,None,None,None,None,Chihuahua,0.7189439999999999,True,Thursday
2010,2015-12-03 02:21:48,74,953,672239279297454080,en,347,Twitter for iPhon,7,10,Ridley,None,None,None,None,pug,0.332536,True,Thursday
2011,2015-12-03 01:49:05,138,1956,672231046314901505,en,1089,Twitter for iPhon,5,10,None,None,None,None,None,killer_whale,0.8239190000000001,False,Thursday
2012,2015-12-03 01:16:17,127,833,672222792075620352,en,231,Twitter for iPhon,9,10,Cal,None,None,None,None,beagle,0.958178,True,Thursday
2013,2015-12-03 00:07:09,130,2414,672205392827572224,en,1270,Twitter for iPhon,9,10,Opal,None,None,pupper,None,carton,0.952613,False,Thursday
2014,2015-12-02 21:45:16,94,1074,672169685991993344,en,408,Twitter for iPhon,10,10,Bradley,None,None,None,None,cocker_spaniel,0.991011,True,Wednesday
2015,2015-12-02 21:06:56,138,918,672160042234327040,en,395,Twitter for iPhon,8,10,Bubba,None,None,pupper,None,pug,0.561027,True,Wednesday
2016,2015-12-02 19:44:43,94,1876,672139350159835138,en,792,Twitter for iPhon,12,10,None,None,None,None,None,Rottweiler,0.29099200000000003,True,Wednesday
2017,2015-12-02 18:48:47,81,2578,672125275208069120,en,1253,Twitter for iPhon,11,10,just,None,None,None,None,tennis_ball,0.999834,False,Wednesday
2018,2015-12-02 16:49:14,83,1063,672095186491711488,en,395,Twitter for iPhon,9,10,Tuco,None,None,None,None,pug,0.794087,True,Wednesday
2019,2015-12-02 15:57:30,77,1003,672082170312290304,en,402,Twitter for iPhon,11,10,Patch,None,None,None,None,hamster,0.13244,False,Wednesday
2020,2015-12-02 15:01:33,138,1389,672068090318987265,en,564,Twitter for iPhon,7,10,Gizmo,None,None,None,None,pug,0.8633850000000001,True,Wednesday
2021,2015-12-02 03:40:57,104,9016,671896809300709376,en,4519,Twitter for iPhon,10,10,Lola,None,None,None,None,chow,0.243529,True,Wednesday
2022,2015-12-02 03:20:45,138,1415,671891728106971137,en,618,Twitter for iPhon,11,10,Mojo,None,None,None,None,Labrador_retriever,0.567933,True,Wednesday
2023,2015-12-02 02:42:26,137,3693,671882082306625538,en,1488,Twitter for iPhon,11,10,Batdog,None,None,None,None,ski_mask,0.968325,False,Wednesday
2024,2015-12-02 02:30:43,139,1507,671879137494245376,en,748,Twitter for iPhon,5,10,Brad,None,None,None,None,bee_eater,0.30264800000000003,False,Wednesday
2025,2015-12-02 02:13:48,132,1330,671874878652489728,en,601,Twitter for iPhon,10,10,Mia,None,None,None,None,china_cabinet,0.996031,False,Wednesday
2026,2015-12-02 01:39:53,139,1191,671866342182637568,en,548,Twitter for iPhon,10,10,Dylan,None,None,None,None,Labrador_retriever,0.8756139999999999,True,Wednesday
2027,2015-12-02 00:58:41,117,977,671855973984772097,en,502,Twitter for iPhon,8,10,None,None,None,None,None,chimpanzee,0.636031,False,Wednesday
2028,2015-12-01 20:35:22,139,7527,671789708968640512,en,3811,Twitter for iPhon,13,10,space,None,None,None,None,dalmatian,0.114259,True,Tuesday
2029,2015-12-01 19:10:13,144,1269,671768281401958400,en,572,Twitter for iPhon,10,10,None,None,None,None,None,Chihuahua,0.500373,True,Tuesday
2030,2015-12-01 18:50:38,130,1788,671763349865160704,en,999,Twitter for iPhon,9,10,Mark,None,None,None,None,prayer_rug,0.445334,False,Tuesday
2031,2015-12-01 17:37:36,136,1430,671744970634719232,en,841,Twitter for iPhon,6,10,None,None,None,None,None,ice_bear,0.251193,False,Tuesday
2032,2015-12-01 17:30:22,136,779,671743150407421952,en,248,Twitter for iPhon,11,10,a,None,None,None,None,toy_poodle,0.4194270000000001,True,Tuesday
2033,2015-12-01 17:00:19,70,1534,671735591348891648,en,819,Twitter for iPhon,11,10,Oscar,None,None,None,None,stone_wall,0.271121,False,Tuesday
2034,2015-12-01 16:37:44,76,9119,671729906628341761,en,4795,Twitter for iPhon,13,10,None,None,None,None,None,kuvasz,0.431469,True,Tuesday
2035,2015-12-01 05:26:34,144,13679,671561002136281088,en,7931,Twitter for iPhon,13,10,the,None,None,None,None,Gordon_setter,0.4693729999999999,True,Tuesday
2036,2015-12-01 04:44:10,135,967,671550332464455680,en,229,Twitter for iPhon,1,10,None,None,None,None,None,,,,Tuesday
2037,2015-12-01 04:33:59,127,1444,671547767500775424,en,658,Twitter for iPhon,10,10,Marley,None,None,None,None,Loafer,0.25508800000000004,False,Tuesday
2038,2015-12-01 04:22:29,140,2126,671544874165002241,en,1145,Twitter for iPhon,6,10,None,None,None,None,None,feather_boa,0.240858,False,Tuesday
2039,2015-12-01 04:14:59,140,1166,671542985629241344,en,616,Twitter for iPhon,10,10,JD,None,None,None,None,Shetland_sheepdog,0.980339,True,Tuesday
2040,2015-12-01 03:56:22,136,993,671538301157904385,en,436,Twitter for iPhon,8,10,Baxter,None,None,None,None,park_bench,0.194211,False,Tuesday
2041,2015-12-01 03:49:23,130,1253,671536543010570240,en,441,Twitter for iPhon,9,10,Reginald,None,None,None,None,pug,0.537652,True,Tuesday
2042,2015-12-01 03:39:03,139,1092,671533943490011136,en,631,Twitter for iPhon,6,10,None,None,None,None,None,hen,0.556524,False,Tuesday
2043,2015-12-01 03:18:27,130,896,671528761649688577,en,280,Twitter for iPhon,10,10,Jax,None,None,None,None,Doberman,0.782626,True,Tuesday
2044,2015-12-01 02:46:33,78,1499,671520732782923777,en,582,Twitter for iPhon,10,10,Alejandro,None,None,None,None,Pomeranian,0.551031,True,Tuesday
2045,2015-12-01 02:38:04,137,1010,671518598289059840,en,319,Twitter for iPhon,9,10,Scruffers,None,None,None,None,Lakeland_terrier,0.428275,True,Tuesday
2046,2015-12-01 02:09:16,122,1734,671511350426865664,en,791,Twitter for iPhon,8,10,Hammond,None,None,None,None,hermit_crab,0.625409,False,Tuesday
2047,2015-12-01 01:42:28,92,7495,671504605491109889,en,3866,Twitter for iPhon,11,10,Charlie,None,None,None,None,toy_poodle,0.259115,True,Tuesday
2048,2015-12-01 01:14:35,123,980,671497587707535361,en,481,Twitter for iPhon,11,10,Pip,None,None,None,None,swing,0.0891647,False,Tuesday
2049,2015-12-01 00:38:31,138,1073,671488513339211776,en,516,Twitter for iPhon,8,10,Julius,None,None,None,None,hermit_crab,0.5287609999999999,False,Tuesday
2050,2015-12-01 00:30:04,68,621,671486386088865792,en,226,Twitter for iPhon,10,10,Malcolm,None,None,None,None,German_shepherd,0.8270350000000001,True,Tuesday
2051,2015-12-01 00:24:48,139,806,671485057807351808,en,253,Twitter for iPhon,11,10,Penelope,None,None,None,None,Samoyed,0.627901,True,Tuesday
2052,2015-11-30 18:07:47,138,1513,671390180817915904,en,805,Twitter for iPhon,7,10,None,None,None,None,None,zebra,0.997673,False,Monday
2053,2015-11-30 16:18:11,113,1193,671362598324076544,en,325,Twitter for iPhon,11,10,Tanner,None,None,None,None,tub,0.393616,False,Monday
2054,2015-11-30 15:59:17,68,426,671357843010908160,en,157,Twitter for iPhon,9,10,None,None,None,None,None,Italian_greyhound,0.831757,True,Monday
2055,2015-11-30 15:51:24,135,508,671355857343524864,en,119,Twitter for iPhon,10,10,Lou,None,None,None,None,miniature_poodle,0.313811,True,Monday
2056,2015-11-30 15:18:34,90,1031,671347597085433856,en,476,Twitter for iPhon,9,10,Lola,None,None,None,None,picket_fence,0.382918,False,Monday
2057,2015-11-30 04:37:05,98,788,671186162933985280,en,241,Twitter for iPhon,10,10,Sparky,None,None,None,None,Chihuahua,0.319106,True,Monday
2058,2015-11-30 04:22:44,89,1193,671182547775299584,en,378,Twitter for iPhon,12,10,None,None,None,None,None,Rottweiler,0.331179,True,Monday
2059,2015-11-30 03:18:59,130,931,671166507850801152,en,390,Twitter for iPhon,10,10,Herm,None,None,None,None,refrigerator,0.829772,False,Monday
2060,2015-11-30 03:06:07,137,1763,671163268581498880,en,1198,Twitter for iPhon,8,10,None,None,None,None,None,African_hunting_dog,0.733025,False,Monday
2061,2015-11-30 02:52:03,137,401,671159727754231808,en,89,Twitter for iPhon,5,10,Anthony,None,None,None,None,pitcher,0.117446,False,Monday
2062,2015-11-30 02:31:34,143,769,671154572044468225,en,241,Twitter for iPhon,11,10,Holly,None,None,None,None,Labrador_retriever,0.495047,True,Monday
2063,2015-11-30 02:18:39,62,714,671151324042559489,en,166,Twitter for iPhon,12,10,None,None,None,None,None,Rottweiler,0.781201,True,Monday
2064,2015-11-30 02:01:49,140,713,671147085991960577,en,254,Twitter for iPhon,9,10,a,None,None,None,None,Yorkshire_terrier,0.4672020000000001,True,Monday
2065,2015-11-30 01:39:49,140,1246,671141549288370177,en,713,Twitter for iPhon,9,10,None,None,None,None,None,guinea_pig,0.387728,False,Monday
2066,2015-11-30 01:28:28,57,996,671138694582165504,en,448,Twitter for iPhon,10,10,None,None,None,None,None,Samoyed,0.587342,True,Monday
2067,2015-11-30 01:10:04,140,796,671134062904504320,en,212,Twitter for iPhon,8,10,Clarence,None,None,None,None,Shih-Tzu,0.18038,True,Monday
2068,2015-11-30 00:22:57,136,3729,671122204919246848,en,2763,Twitter for iPhon,4,10,None,None,None,None,None,goose,0.351957,False,Monday
2069,2015-11-29 23:57:10,140,1436,671115716440031232,en,842,Twitter for iPhon,6,10,Phred,None,None,None,None,malinois,0.406341,True,Sunday
2070,2015-11-29 23:30:32,135,1225,671109016219725825,en,478,Twitter for iPhon,8,10,Toby,None,None,None,None,basenji,0.855959,True,Sunday
2071,2015-11-29 16:01:20,93,1175,670995969505435648,en,317,Twitter for iPhon,12,10,None,None,None,None,None,redbone,0.8662209999999999,True,Sunday
2072,2015-11-29 05:52:33,81,7989,670842764863651840,en,4324,Twitter for iPhon,420,10,None,None,None,None,None,microphone,0.0960627,False,Sunday
